udise,school_name,block,cluster,setting,grade,subject,score_out_of_10
21150225401,Govt. PS. Deulbeda,Athamalik,ODASINGA UPS,Rural,Grade 5,Maths,5
21150225401,Govt. PS. Deulbeda,Athamalik,ODASINGA UPS,Rural,Grade 5,Odia,7
21150225501,Govt. PS. Gopalpur,Athamalik,ODASINGA UPS,Rural,Grade 5,EVS,8
21150225501,Govt. PS. Gopalpur,Athamalik,ODASINGA UPS,Rural,Grade 5,English,8
21150225501,Govt. PS. Gopalpur,Athamalik,ODASINGA UPS,Rural,Grade 5,Maths,7
21150225501,Govt. PS. Gopalpur,Athamalik,ODASINGA UPS,Rural,Grade 5,Odia,9
21150225601,Govt. PS. Hingmandal,Athamalik,ODASINGA UPS,Rural,Grade 5,EVS,5
21150225601,Govt. PS. Hingmandal,Athamalik,ODASINGA UPS,Rural,Grade 5,English,6
21150225601,Govt. PS. Hingmandal,Athamalik,ODASINGA UPS,Rural,Grade 5,Maths,8
21150225601,Govt. PS. Hingmandal,Athamalik,ODASINGA UPS,Rural,Grade 5,Odia,6
21150226101,Govt. UPS. Kushapur,Athamalik,ODASINGA UPS,Rural,Grade 5,EVS,4
21150226101,Govt. UPS. Kushapur,Athamalik,ODASINGA UPS,Rural,Grade 5,English,4
21150226101,Govt. UPS. Kushapur,Athamalik,ODASINGA UPS,Rural,Grade 5,Maths,4
21150226101,Govt. UPS. Kushapur,Athamalik,ODASINGA UPS,Rural,Grade 5,Odia,4
21150226101,Govt. UPS. Kushapur,Athamalik,ODASINGA UPS,Rural,Grade 8,English,4
21150226101,Govt. UPS. Kushapur,Athamalik,ODASINGA UPS,Rural,Grade 8,Maths,6
21150226101,Govt. UPS. Kushapur,Athamalik,ODASINGA UPS,Rural,Grade 8,Odia,6
21150226101,Govt. UPS. Kushapur,Athamalik,ODASINGA UPS,Rural,Grade 8,SST,5
21150226101,Govt. UPS. Kushapur,Athamalik,ODASINGA UPS,Rural,Grade 8,Science,4
21150226201,Govt. PS. Mahendrapur,Athamalik,ODASINGA UPS,Rural,Grade 5,EVS,6
21150226201,Govt. PS. Mahendrapur,Athamalik,ODASINGA UPS,Rural,Grade 5,English,7
21150226201,Govt. PS. Mahendrapur,Athamalik,ODASINGA UPS,Rural,Grade 5,Maths,5
21150226201,Govt. PS. Mahendrapur,Athamalik,ODASINGA UPS,Rural,Grade 5,Odia,6
21150226301,Govt. PS. Malipadar,Athamalik,ODASINGA UPS,Rural,Grade 5,EVS,8
21150226301,Govt. PS. Malipadar,Athamalik,ODASINGA UPS,Rural,Grade 5,English,8
21150226301,Govt. PS. Malipadar,Athamalik,ODASINGA UPS,Rural,Grade 5,Maths,7
21150226301,Govt. PS. Malipadar,Athamalik,ODASINGA UPS,Rural,Grade 5,Odia,9
21150226501,Govt PS Nuamantir,Athamalik,NILAKANTHAPADA UPS,Rural,Grade 5,EVS,6
21150226501,Govt PS Nuamantir,Athamalik,NILAKANTHAPADA UPS,Rural,Grade 5,English,7
21150226501,Govt PS Nuamantir,Athamalik,NILAKANTHAPADA UPS,Rural,Grade 5,Maths,8
21150226501,Govt PS Nuamantir,Athamalik,NILAKANTHAPADA UPS,Rural,Grade 5,Odia,7
21150226601,Govt. UPS. Odasinga,Athamalik,ODASINGA UPS,Rural,Grade 5,EVS,4
21150226601,Govt. UPS. Odasinga,Athamalik,ODASINGA UPS,Rural,Grade 5,English,3
21150226601,Govt. UPS. Odasinga,Athamalik,ODASINGA UPS,Rural,Grade 5,Maths,3
21150226601,Govt. UPS. Odasinga,Athamalik,ODASINGA UPS,Rural,Grade 5,Odia,3
21150226601,Govt. UPS. Odasinga,Athamalik,ODASINGA UPS,Rural,Grade 8,English,2
21150226601,Govt. UPS. Odasinga,Athamalik,ODASINGA UPS,Rural,Grade 8,Maths,3
21150226601,Govt. UPS. Odasinga,Athamalik,ODASINGA UPS,Rural,Grade 8,Odia,5
21150226601,Govt. UPS. Odasinga,Athamalik,ODASINGA UPS,Rural,Grade 8,SST,5
21150226601,Govt. UPS. Odasinga,Athamalik,ODASINGA UPS,Rural,Grade 8,Science,4
21150226702,Govt UPS Purunamantir,Athamalik,NILAKANTHAPADA UPS,Rural,Grade 5,EVS,8
21150226702,Govt UPS Purunamantir,Athamalik,NILAKANTHAPADA UPS,Rural,Grade 5,English,6
21150226702,Govt UPS Purunamantir,Athamalik,NILAKANTHAPADA UPS,Rural,Grade 5,Maths,5
21150226702,Govt UPS Purunamantir,Athamalik,NILAKANTHAPADA UPS,Rural,Grade 5,Odia,8
21150226702,Govt UPS Purunamantir,Athamalik,NILAKANTHAPADA UPS,Rural,Grade 8,English,5
21150226702,Govt UPS Purunamantir,Athamalik,NILAKANTHAPADA UPS,Rural,Grade 8,Maths,5
21150226702,Govt UPS Purunamantir,Athamalik,NILAKANTHAPADA UPS,Rural,Grade 8,Odia,6
21150226702,Govt UPS Purunamantir,Athamalik,NILAKANTHAPADA UPS,Rural,Grade 8,SST,5
21150226702,Govt UPS Purunamantir,Athamalik,NILAKANTHAPADA UPS,Rural,Grade 8,Science,6
21150226801,Govt. UPS. Rajing,Athamalik,ODASINGA UPS,Rural,Grade 5,EVS,6
21150226801,Govt. UPS. Rajing,Athamalik,ODASINGA UPS,Rural,Grade 5,English,7
21150226801,Govt. UPS. Rajing,Athamalik,ODASINGA UPS,Rural,Grade 5,Maths,8
21150226801,Govt. UPS. Rajing,Athamalik,ODASINGA UPS,Rural,Grade 5,Odia,6
21150226801,Govt. UPS. Rajing,Athamalik,ODASINGA UPS,Rural,Grade 8,English,6
21150226801,Govt. UPS. Rajing,Athamalik,ODASINGA UPS,Rural,Grade 8,Maths,6
21150226801,Govt. UPS. Rajing,Athamalik,ODASINGA UPS,Rural,Grade 8,Odia,5
21150226801,Govt. UPS. Rajing,Athamalik,ODASINGA UPS,Rural,Grade 8,SST,5
21150226801,Govt. UPS. Rajing,Athamalik,ODASINGA UPS,Rural,Grade 8,Science,8
21150227101,GOVT.UPS BADABAR,Athamalik,GHODABANDHUNI UPS,Rural,Grade 5,EVS,8
21150227101,GOVT.UPS BADABAR,Athamalik,GHODABANDHUNI UPS,Rural,Grade 5,English,7
21150227101,GOVT.UPS BADABAR,Athamalik,GHODABANDHUNI UPS,Rural,Grade 5,Maths,10
21150227101,GOVT.UPS BADABAR,Athamalik,GHODABANDHUNI UPS,Rural,Grade 5,Odia,8
21150227201,GOVT.UPS GHODABANDHUNI,Athamalik,GHODABANDHUNI UPS,Rural,Grade 5,EVS,5
21150227201,GOVT.UPS GHODABANDHUNI,Athamalik,GHODABANDHUNI UPS,Rural,Grade 5,English,4
21150227201,GOVT.UPS GHODABANDHUNI,Athamalik,GHODABANDHUNI UPS,Rural,Grade 5,Maths,7
21150227201,GOVT.UPS GHODABANDHUNI,Athamalik,GHODABANDHUNI UPS,Rural,Grade 5,Odia,8
21150227201,GOVT.UPS GHODABANDHUNI,Athamalik,GHODABANDHUNI UPS,Rural,Grade 8,English,6
21150227201,GOVT.UPS GHODABANDHUNI,Athamalik,GHODABANDHUNI UPS,Rural,Grade 8,Maths,6
21150227201,GOVT.UPS GHODABANDHUNI,Athamalik,GHODABANDHUNI UPS,Rural,Grade 8,Odia,5
21150227201,GOVT.UPS GHODABANDHUNI,Athamalik,GHODABANDHUNI UPS,Rural,Grade 8,SST,7
21150227201,GOVT.UPS GHODABANDHUNI,Athamalik,GHODABANDHUNI UPS,Rural,Grade 8,Science,4
21150227301,GOVT.PS GUNDURI,Athamalik,GHODABANDHUNI UPS,Rural,Grade 5,EVS,7
21150227301,GOVT.PS GUNDURI,Athamalik,GHODABANDHUNI UPS,Rural,Grade 5,English,8
21150227301,GOVT.PS GUNDURI,Athamalik,GHODABANDHUNI UPS,Rural,Grade 5,Maths,8
21150227301,GOVT.PS GUNDURI,Athamalik,GHODABANDHUNI UPS,Rural,Grade 5,Odia,9
21150227401,GOVT.PS JAYAPUR,Athamalik,GHODABANDHUNI UPS,Rural,Grade 5,EVS,9
21150227401,GOVT.PS JAYAPUR,Athamalik,GHODABANDHUNI UPS,Rural,Grade 5,English,6
21150227401,GOVT.PS JAYAPUR,Athamalik,GHODABANDHUNI UPS,Rural,Grade 5,Maths,7
21150227401,GOVT.PS JAYAPUR,Athamalik,GHODABANDHUNI UPS,Rural,Grade 5,Odia,7
21150227501,GOVT.PS KARADABAHALI (B),Athamalik,GHODABANDHUNI UPS,Rural,Grade 5,EVS,6
21150227501,GOVT.PS KARADABAHALI (B),Athamalik,GHODABANDHUNI UPS,Rural,Grade 5,English,7
21150227501,GOVT.PS KARADABAHALI (B),Athamalik,GHODABANDHUNI UPS,Rural,Grade 5,Maths,7
21150227501,GOVT.PS KARADABAHALI (B),Athamalik,GHODABANDHUNI UPS,Rural,Grade 5,Odia,7
21150227701,GOVT.PS MAHULANALI,Athamalik,GHODABANDHUNI UPS,Rural,Grade 5,EVS,10
21150227701,GOVT.PS MAHULANALI,Athamalik,GHODABANDHUNI UPS,Rural,Grade 5,English,9
21150227701,GOVT.PS MAHULANALI,Athamalik,GHODABANDHUNI UPS,Rural,Grade 5,Maths,8
21150227701,GOVT.PS MAHULANALI,Athamalik,GHODABANDHUNI UPS,Rural,Grade 5,Odia,9
21150227801,GOVT.UPS MINDOL,Athamalik,GHODABANDHUNI UPS,Rural,Grade 5,EVS,5
21150227801,GOVT.UPS MINDOL,Athamalik,GHODABANDHUNI UPS,Rural,Grade 5,English,7
21150227801,GOVT.UPS MINDOL,Athamalik,GHODABANDHUNI UPS,Rural,Grade 5,Maths,7
21150227801,GOVT.UPS MINDOL,Athamalik,GHODABANDHUNI UPS,Rural,Grade 5,Odia,8
21150227801,GOVT.UPS MINDOL,Athamalik,GHODABANDHUNI UPS,Rural,Grade 8,English,6
21150227801,GOVT.UPS MINDOL,Athamalik,GHODABANDHUNI UPS,Rural,Grade 8,Maths,4
21150227801,GOVT.UPS MINDOL,Athamalik,GHODABANDHUNI UPS,Rural,Grade 8,Odia,6
21150227801,GOVT.UPS MINDOL,Athamalik,GHODABANDHUNI UPS,Rural,Grade 8,SST,8
21150227801,GOVT.UPS MINDOL,Athamalik,GHODABANDHUNI UPS,Rural,Grade 8,Science,6
21150227901,"PANCHAYAT RAJ NODAL HIGH SCHOOL,SANAHULA",Athamalik,GHODABANDHUNI UPS,Rural,Grade 5,EVS,6
21150227901,"PANCHAYAT RAJ NODAL HIGH SCHOOL,SANAHULA",Athamalik,GHODABANDHUNI UPS,Rural,Grade 5,English,6
21150227901,"PANCHAYAT RAJ NODAL HIGH SCHOOL,SANAHULA",Athamalik,GHODABANDHUNI UPS,Rural,Grade 5,Maths,6
21150227901,"PANCHAYAT RAJ NODAL HIGH SCHOOL,SANAHULA",Athamalik,GHODABANDHUNI UPS,Rural,Grade 5,Odia,6
21150227901,"PANCHAYAT RAJ NODAL HIGH SCHOOL,SANAHULA",Athamalik,GHODABANDHUNI UPS,Rural,Grade 8,English,9
21150227901,"PANCHAYAT RAJ NODAL HIGH SCHOOL,SANAHULA",Athamalik,GHODABANDHUNI UPS,Rural,Grade 8,Maths,7
21150227901,"PANCHAYAT RAJ NODAL HIGH SCHOOL,SANAHULA",Athamalik,GHODABANDHUNI UPS,Rural,Grade 8,Odia,5
21150227901,"PANCHAYAT RAJ NODAL HIGH SCHOOL,SANAHULA",Athamalik,GHODABANDHUNI UPS,Rural,Grade 8,SST,7
21150227901,"PANCHAYAT RAJ NODAL HIGH SCHOOL,SANAHULA",Athamalik,GHODABANDHUNI UPS,Rural,Grade 8,Science,9
21150228001,GOVT.UPS SIMILIA,Athamalik,GHODABANDHUNI UPS,Rural,Grade 5,EVS,6
21150228001,GOVT.UPS SIMILIA,Athamalik,GHODABANDHUNI UPS,Rural,Grade 5,English,8
21150228001,GOVT.UPS SIMILIA,Athamalik,GHODABANDHUNI UPS,Rural,Grade 5,Maths,7
21150228001,GOVT.UPS SIMILIA,Athamalik,GHODABANDHUNI UPS,Rural,Grade 5,Odia,7
21150228201,GOVT.PS SINDURKHOL,Athamalik,GHODABANDHUNI UPS,Rural,Grade 5,EVS,5
21150228201,GOVT.PS SINDURKHOL,Athamalik,GHODABANDHUNI UPS,Rural,Grade 5,English,5
21150228201,GOVT.PS SINDURKHOL,Athamalik,GHODABANDHUNI UPS,Rural,Grade 5,Maths,4
21150228201,GOVT.PS SINDURKHOL,Athamalik,GHODABANDHUNI UPS,Rural,Grade 5,Odia,8
21150228301,GOVT.UPS TALEIPATHAR,Athamalik,GHODABANDHUNI UPS,Rural,Grade 5,EVS,7
21150228301,GOVT.UPS TALEIPATHAR,Athamalik,GHODABANDHUNI UPS,Rural,Grade 5,English,5
21150228301,GOVT.UPS TALEIPATHAR,Athamalik,GHODABANDHUNI UPS,Rural,Grade 5,Maths,6
21150228301,GOVT.UPS TALEIPATHAR,Athamalik,GHODABANDHUNI UPS,Rural,Grade 5,Odia,9
21150228301,GOVT.UPS TALEIPATHAR,Athamalik,GHODABANDHUNI UPS,Rural,Grade 8,English,7
21150228301,GOVT.UPS TALEIPATHAR,Athamalik,GHODABANDHUNI UPS,Rural,Grade 8,Maths,5
21150228301,GOVT.UPS TALEIPATHAR,Athamalik,GHODABANDHUNI UPS,Rural,Grade 8,Odia,7
21150228301,GOVT.UPS TALEIPATHAR,Athamalik,GHODABANDHUNI UPS,Rural,Grade 8,SST,8
21150228301,GOVT.UPS TALEIPATHAR,Athamalik,GHODABANDHUNI UPS,Rural,Grade 8,Science,6
21150228401,GOVT. PS AMBANALI,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 5,EVS,6
21150228401,GOVT. PS AMBANALI,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 5,English,8
21150228401,GOVT. PS AMBANALI,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 5,Maths,9
21150228401,GOVT. PS AMBANALI,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 5,Odia,8
21150228501,GOVT. UPS BANTOL,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 5,EVS,6
21150228501,GOVT. UPS BANTOL,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 5,English,8
21150228501,GOVT. UPS BANTOL,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 5,Maths,7
21150228501,GOVT. UPS BANTOL,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 5,Odia,8
21150228601,GOVT. UPS BATRAKHOL,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 5,EVS,4
21150228601,GOVT. UPS BATRAKHOL,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 5,English,5
21150228601,GOVT. UPS BATRAKHOL,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 5,Maths,5
21150228601,GOVT. UPS BATRAKHOL,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 5,Odia,8
21150228701,GOVT.PS BHAGAMUNDA,Athamalik,PEDI PATHAR,Rural,Grade 5,EVS,6
21150228701,GOVT.PS BHAGAMUNDA,Athamalik,PEDI PATHAR,Rural,Grade 5,English,8
21150228701,GOVT.PS BHAGAMUNDA,Athamalik,PEDI PATHAR,Rural,Grade 5,Maths,8
21150228701,GOVT.PS BHAGAMUNDA,Athamalik,PEDI PATHAR,Rural,Grade 5,Odia,9
21150228901,GOVT. UPS KHAMAR,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 5,EVS,2
21150228901,GOVT. UPS KHAMAR,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 5,English,7
21150228901,GOVT. UPS KHAMAR,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 5,Maths,8
21150228901,GOVT. UPS KHAMAR,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 5,Odia,0
21150229101,GOVT. UPS LAXMIPUR,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 5,EVS,6
21150229101,GOVT. UPS LAXMIPUR,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 5,English,6
21150229101,GOVT. UPS LAXMIPUR,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 5,Maths,8
21150229101,GOVT. UPS LAXMIPUR,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 5,Odia,8
21150229101,GOVT. UPS LAXMIPUR,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 8,English,9
21150229101,GOVT. UPS LAXMIPUR,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 8,Maths,7
21150229101,GOVT. UPS LAXMIPUR,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 8,Odia,7
21150229101,GOVT. UPS LAXMIPUR,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 8,SST,6
21150229101,GOVT. UPS LAXMIPUR,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 8,Science,7
21150229201,GOVT.PS LOHARAPADA,Athamalik,PEDI PATHAR,Rural,Grade 5,EVS,8
21150229201,GOVT.PS LOHARAPADA,Athamalik,PEDI PATHAR,Rural,Grade 5,English,8
21150229201,GOVT.PS LOHARAPADA,Athamalik,PEDI PATHAR,Rural,Grade 5,Maths,6
21150229201,GOVT.PS LOHARAPADA,Athamalik,PEDI PATHAR,Rural,Grade 5,Odia,7
21150229401,RAINALI/HEMAMURA ASS,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 5,EVS,8
21150229401,RAINALI/HEMAMURA ASS,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 5,English,8
21150229401,RAINALI/HEMAMURA ASS,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 5,Maths,8
21150229401,RAINALI/HEMAMURA ASS,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 5,Odia,9
21150229401,RAINALI/HEMAMURA ASS,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 8,English,9
21150229401,RAINALI/HEMAMURA ASS,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 8,Maths,7
21150229401,RAINALI/HEMAMURA ASS,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 8,Odia,9
21150229401,RAINALI/HEMAMURA ASS,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 8,SST,3
21150229401,RAINALI/HEMAMURA ASS,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 8,Science,9
21150229601,GOVT. UPS SAPAGHARA,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 5,EVS,6
21150229601,GOVT. UPS SAPAGHARA,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 5,English,4
21150229601,GOVT. UPS SAPAGHARA,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 5,Maths,4
21150229601,GOVT. UPS SAPAGHARA,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 5,Odia,6
21150229651,GPHS SAPAGHARA,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 8,English,2
21150229651,GPHS SAPAGHARA,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 8,Maths,5
21150229651,GPHS SAPAGHARA,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 8,Odia,7
21150229651,GPHS SAPAGHARA,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 8,SST,4
21150229651,GPHS SAPAGHARA,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 8,Science,5
21150229801,GOVT. UPS TENTULOI,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 5,EVS,7
21150229801,GOVT. UPS TENTULOI,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 5,English,5
21150229801,GOVT. UPS TENTULOI,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 5,Maths,7
21150229801,GOVT. UPS TENTULOI,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 5,Odia,5
21150229901,GOVT. PS TUMURSINGHA,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 5,EVS,6
21150229901,GOVT. PS TUMURSINGHA,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 5,English,6
21150229901,GOVT. PS TUMURSINGHA,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 5,Maths,7
21150229901,GOVT. PS TUMURSINGHA,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Rural,Grade 5,Odia,7
21150230001,BARADHIP PS,Athamalik,TAPADHOL,Rural,Grade 5,EVS,3
21150230001,BARADHIP PS,Athamalik,TAPADHOL,Rural,Grade 5,English,5
21150230001,BARADHIP PS,Athamalik,TAPADHOL,Rural,Grade 5,Maths,4
21150230001,BARADHIP PS,Athamalik,TAPADHOL,Rural,Grade 5,Odia,7
21150230301,KUSUMADHARA UPS,Athamalik,TAPADHOL,Rural,Grade 5,EVS,5
21150230301,KUSUMADHARA UPS,Athamalik,TAPADHOL,Rural,Grade 5,English,7
21150230301,KUSUMADHARA UPS,Athamalik,TAPADHOL,Rural,Grade 5,Maths,6
21150230301,KUSUMADHARA UPS,Athamalik,TAPADHOL,Rural,Grade 5,Odia,6
21150230402,SANADADAR PS,Athamalik,TAPADHOL,Rural,Grade 5,EVS,7
21150230402,SANADADAR PS,Athamalik,TAPADHOL,Rural,Grade 5,English,6
21150230402,SANADADAR PS,Athamalik,TAPADHOL,Rural,Grade 5,Maths,8
21150230402,SANADADAR PS,Athamalik,TAPADHOL,Rural,Grade 5,Odia,8
21150230501,"RADHAKRISHNA HS,TAPADHOL",Athamalik,TAPADHOL,Rural,Grade 8,English,8
21150230501,"RADHAKRISHNA HS,TAPADHOL",Athamalik,TAPADHOL,Rural,Grade 8,Maths,7
21150230501,"RADHAKRISHNA HS,TAPADHOL",Athamalik,TAPADHOL,Rural,Grade 8,Odia,7
21150230501,"RADHAKRISHNA HS,TAPADHOL",Athamalik,TAPADHOL,Rural,Grade 8,SST,9
21150230501,"RADHAKRISHNA HS,TAPADHOL",Athamalik,TAPADHOL,Rural,Grade 8,Science,7
21150230502,TAPADHOL UPS,Athamalik,TAPADHOL,Rural,Grade 5,EVS,6
21150230502,TAPADHOL UPS,Athamalik,TAPADHOL,Rural,Grade 5,English,6
21150230502,TAPADHOL UPS,Athamalik,TAPADHOL,Rural,Grade 5,Maths,6
21150230502,TAPADHOL UPS,Athamalik,TAPADHOL,Rural,Grade 5,Odia,7
21150231001,GOVT UPS GUNDURI,Athamalik,THAKURGARH PS,Rural,Grade 5,EVS,9
21150231001,GOVT UPS GUNDURI,Athamalik,THAKURGARH PS,Rural,Grade 5,English,9
21150231001,GOVT UPS GUNDURI,Athamalik,THAKURGARH PS,Rural,Grade 5,Maths,8
21150231001,GOVT UPS GUNDURI,Athamalik,THAKURGARH PS,Rural,Grade 5,Odia,10
21150231001,GOVT UPS GUNDURI,Athamalik,THAKURGARH PS,Rural,Grade 8,English,9
21150231001,GOVT UPS GUNDURI,Athamalik,THAKURGARH PS,Rural,Grade 8,Maths,7
21150231001,GOVT UPS GUNDURI,Athamalik,THAKURGARH PS,Rural,Grade 8,Odia,6
21150231001,GOVT UPS GUNDURI,Athamalik,THAKURGARH PS,Rural,Grade 8,SST,6
21150231001,GOVT UPS GUNDURI,Athamalik,THAKURGARH PS,Rural,Grade 8,Science,6
21150231201,GOVT PS ARAKHAKUD,Athamalik,THAKURGARH PS,Rural,Grade 5,EVS,7
21150231201,GOVT PS ARAKHAKUD,Athamalik,THAKURGARH PS,Rural,Grade 5,English,9
21150231201,GOVT PS ARAKHAKUD,Athamalik,THAKURGARH PS,Rural,Grade 5,Maths,6
21150231201,GOVT PS ARAKHAKUD,Athamalik,THAKURGARH PS,Rural,Grade 5,Odia,10
21150231301,GOVT PS BASUDEVPUR,Athamalik,THAKURGARH PS,Rural,Grade 5,EVS,4
21150231301,GOVT PS BASUDEVPUR,Athamalik,THAKURGARH PS,Rural,Grade 5,English,6
21150231301,GOVT PS BASUDEVPUR,Athamalik,THAKURGARH PS,Rural,Grade 5,Maths,8
21150231301,GOVT PS BASUDEVPUR,Athamalik,THAKURGARH PS,Rural,Grade 5,Odia,6
21150231501,GOVT PS CHERKHANDI,Athamalik,THAKURGARH PS,Rural,Grade 5,EVS,9
21150231501,GOVT PS CHERKHANDI,Athamalik,THAKURGARH PS,Rural,Grade 5,English,8
21150231501,GOVT PS CHERKHANDI,Athamalik,THAKURGARH PS,Rural,Grade 5,Maths,10
21150231501,GOVT PS CHERKHANDI,Athamalik,THAKURGARH PS,Rural,Grade 5,Odia,9
21150231601,GOVT SS DHANDATOPA,Athamalik,THAKURGARH PS,Rural,Grade 5,EVS,5
21150231601,GOVT SS DHANDATOPA,Athamalik,THAKURGARH PS,Rural,Grade 5,English,6
21150231601,GOVT SS DHANDATOPA,Athamalik,THAKURGARH PS,Rural,Grade 5,Maths,6
21150231601,GOVT SS DHANDATOPA,Athamalik,THAKURGARH PS,Rural,Grade 5,Odia,8
21150231801,GOVT UGME HATASIMILI,Athamalik,THAKURGARH PS,Rural,Grade 5,EVS,7
21150231801,GOVT UGME HATASIMILI,Athamalik,THAKURGARH PS,Rural,Grade 5,English,6
21150231801,GOVT UGME HATASIMILI,Athamalik,THAKURGARH PS,Rural,Grade 5,Maths,8
21150231801,GOVT UGME HATASIMILI,Athamalik,THAKURGARH PS,Rural,Grade 5,Odia,8
21150231801,GOVT UGME HATASIMILI,Athamalik,THAKURGARH PS,Rural,Grade 8,English,8
21150231801,GOVT UGME HATASIMILI,Athamalik,THAKURGARH PS,Rural,Grade 8,Maths,5
21150231801,GOVT UGME HATASIMILI,Athamalik,THAKURGARH PS,Rural,Grade 8,Odia,6
21150231801,GOVT UGME HATASIMILI,Athamalik,THAKURGARH PS,Rural,Grade 8,SST,6
21150231801,GOVT UGME HATASIMILI,Athamalik,THAKURGARH PS,Rural,Grade 8,Science,7
21150231901,GOVT PS JOGIBANDHA,Athamalik,THAKURGARH PS,Rural,Grade 5,EVS,7
21150231901,GOVT PS JOGIBANDHA,Athamalik,THAKURGARH PS,Rural,Grade 5,English,9
21150231901,GOVT PS JOGIBANDHA,Athamalik,THAKURGARH PS,Rural,Grade 5,Maths,8
